year,game_kind,player_id,player_name,team_code,team_name,kph,kph_max,pitch_type,pitches,spin_rate,spin_rate_max,throws
2026,D,0000006222,劉予承,ADD022,統一7-ELEVEn獅二軍,128.45828869632,134.18409324672,breakingball,15,1895.2275,2465.027,R
2026,D,0000007606,吳紹遠,ADD022,統一7-ELEVEn獅二軍,148.90041988498282,150.80509230336,fastball,14,2571.1816499999995,2655.5347,R
2026,D,0000003393,王鏡銘,ADD022,統一7-ELEVEn獅二軍,134.73073682413715,136.306608768,fastball,14,2167.331978571429,2295.408,R
2026,D,0000000778,蔡齊哲,ACN022,中信兄弟二軍,139.9800904852114,141.47157302784,fastball,14,2174.3181142857143,2261.5513,R
2026,D,0000006215,趙璟榮,AAA022,味全龍二軍,148.39591123254857,150.18208305408,fastball,14,2356.4421142857145,2483.6772,R
2026,D,0000003393,王鏡銘,ADD022,統一7-ELEVEn獅二軍,128.20596539821713,131.70748985856,breakingball,14,2099.6739714285713,2430.886,R
2026,D,0000007607,*何宗旂,AAA022,味全龍二軍,130.53263310308571,134.74744411392,breakingball,14,2062.740607142857,2286.472,R
2026,D,0000006917,謝葆錡,AKP022,台鋼雄鷹二軍,122.03911190104616,127.01419213824,breakingball,13,1927.3238153846155,2757.235,R
2026,D,0000007604,*曾偉喆,ADD022,統一7-ELEVEn獅二軍,129.03060608551385,134.2342564992,breakingball,13,1956.362861538461,2344.3284,R
2026,D,0000006740,楊強森,ADD022,統一7-ELEVEn獅二軍,127.72950397151999,131.84817871104,breakingball,12,2004.7240166666663,2364.1965,R
2026,D,0000007787,黎克,ACN022,中信兄弟二軍,147.46135156896,149.87479491072,fastball,12,2103.868325,2246.8079,R
2026,D,0000002272,賴智垣,AKP022,台鋼雄鷹二軍,144.2261436528,147.19499574912,fastball,12,1849.9962083333332,1950.0642,R
2026,D,0000007620,*高秉洋,ACN022,中信兄弟二軍,143.08484516832002,146.258389728,fastball,12,2263.1875833333334,2333.2964,R
2026,D,0000006875,陳柏均,ACN022,中信兄弟二軍,139.21781989248,141.56987175936,fastball,11,2085.7074363636366,2159.9902,L
2026,D,0000005285,許峻暘,AKP022,台鋼雄鷹二軍,125.93080809215999,129.64028749056,breakingball,11,1901.2981,2411.467,R
2026,D,0000007606,吳紹遠,ADD022,統一7-ELEVEn獅二軍,134.05226017536,137.66516869248,breakingball,11,2337.1356363636364,2590.8354,R
2026,D,0000005282,姚杰宏,ADD022,統一7-ELEVEn獅二軍,141.55546813056,144.61788882816,fastball,11,2275.8742,2365.7214,R
2026,D,0000007625,*陳英睿,ACN022,中信兄弟二軍,141.82344877824002,143.28667165824,fastball,11,2416.775863636364,2505.601,R
2026,D,0000003292,賴鴻誠,AEO022,富邦悍將二軍,125.90129857536002,130.2511300992,breakingball,10,1726.9659900000001,1902.2095,L
2026,D,0000005285,許峻暘,AKP022,台鋼雄鷹二軍,142.802791807104,146.16957003264,fastball,10,2097.67951,2194.9504,R
2026,D,0000007067,*曾奕翔,AKP022,台鋼雄鷹二軍,127.67104267315199,131.41309256064,breakingball,10,2419.2364599999996,2817.1494,L
2026,D,0000007580,韋宏亮,AKP022,台鋼雄鷹二軍,147.063235537152,148.28783688576,fastball,10,2499.22498,2575.0176,R
2026,D,0000001524,劉昱言,AEO022,富邦悍將二軍,140.53181269248,144.51678983808,fastball,10,2087.4428299999995,2214.286,L
2026,D,0000007296,*黃英奇,AEO022,富邦悍將二軍,125.32366030975999,133.60229929728,breakingball,9,2117.413322222222,2452.8694,R
2026,D,0000003620,*江承峰,ADD022,統一7-ELEVEn獅二軍,133.78594690559999,134.9880732288,fastball,9,1927.652277777778,1994.3792,R
2026,D,0000007044,*鄭澔,ADD022,統一7-ELEVEn獅二軍,121.41584226816002,135.23417411328,breakingball,9,2128.3896666666665,2233.6775,L
2026,D,0000001232,江忠城,ACN022,中信兄弟二軍,145.04944515072,148.0840295616,fastball,9,2363.294433333333,2454.9585,R
2026,D,0000002272,賴智垣,AKP022,台鋼雄鷹二軍,131.00848023296,135.30506571648,breakingball,9,1903.3809888888889,2469.8396,R
2026,D,0000001232,江忠城,ACN022,中信兄弟二軍,133.46728964096002,134.97568128,breakingball,9,2518.5204333333336,2734.189,R
2026,D,0000005482,吳承諭,ADD022,統一7-ELEVEn獅二軍,136.17071039616,138.24013902336,fastball,9,2044.0759888888888,2122.7566,R
2026,D,0000006878,吳君奕,AAA022,味全龍二軍,143.64716292608,145.61486134272,fastball,9,2074.8791333333334,2265.1594,R
2026,D,0000007074,曾家輝,AJL022,樂天桃猿二軍,147.80438815999997,150.17001297408,fastball,9,2283.3233111111113,2318.6418,R
2026,D,0000006210,*林原裕,ADD022,統一7-ELEVEn獅二軍,130.67811722592,131.8311035712,breakingball,8,2231.657125,2539.8618,R
2026,D,0000007584,◎陳聖凱,ACN022,中信兄弟二軍,125.09888368032,127.80656875008,breakingball,8,2482.8232625,2570.639,L
2026,D,0000003620,*江承峰,ADD022,統一7-ELEVEn獅二軍,123.52461332112,124.9235577216,breakingball,8,1403.53575,1450.9827,R
2026,D,0000005482,吳承諭,ADD022,統一7-ELEVEn獅二軍,125.49092189039999,126.68065559424,breakingball,8,1356.0479000000003,1504.5004,R
2026,D,0000007047,盧冠宇,AJL022,樂天桃猿二軍,132.37535152512,137.55800247552,breakingball,8,1873.8872575,2424.5845,R
2026,D,0000007613,*林軒宇,AAA022,味全龍二軍,135.37474427664,137.0914053696,fastball,8,2045.3925000000002,2140.9956,L
2026,D,0000006920,陳冠豪,AKP022,台鋼雄鷹二軍,147.1957107576686,147.89872969344,fastball,7,2245.1725714285717,2306.0918,R
2026,D,0000007781,◎朱柏翰,ADD022,統一7-ELEVEn獅二軍,141.21816342253715,143.30553316992,fastball,7,2194.9512999999997,2255.4028,R
2026,D,0000000128,朱承洋,AJL022,樂天桃猿二軍,130.94757831332572,132.39492114816,breakingball,7,2412.5073714285713,2478.2039,R
2026,D,0000006922,黃紹睿,AKP022,台鋼雄鷹二軍,143.0376624592457,144.80883749376,fastball,7,2404.0604857142857,2469.253,R
2026,D,0000007296,*黃英奇,AEO022,富邦悍將二軍,142.2535325858743,146.63307719808,fastball,7,2110.1445285714285,2329.3228,R
2026,D,0000007580,韋宏亮,AKP022,台鋼雄鷹二軍,128.87278214070858,137.61712977408,breakingball,7,2415.7168857142856,2794.241,R
2026,D,0000006920,陳冠豪,AKP022,台鋼雄鷹二軍,128.90650441152,133.36937894016,breakingball,6,2223.74885,2761.062,R
2026,D,0000007067,*曾奕翔,AKP022,台鋼雄鷹二軍,140.48839795584,141.79136577408,fastball,6,2456.5071666666668,2516.866,L
2026,D,0000007577,◎李斯特,AEO022,富邦悍將二軍,136.20008628864,137.98283710464,fastball,6,1903.4624000000001,2002.5541,R
2026,D,0000007090,林家勝,AEO022,富邦悍將二軍,128.24638637184,129.7366228224,breakingball,5,1584.1122799999998,2115.2285,R
2026,D,0000007625,*陳英睿,ACN022,中信兄弟二軍,128.70839040998402,133.45143939072,breakingball,5,2308.32276,2346.1833,R
2026,D,0000002276,鄭鈞仁,ADD022,統一7-ELEVEn獅二軍,124.995080187648,134.62980106752,breakingball,5,2103.11014,2416.5867,R
2026,D,0000007047,盧冠宇,AJL022,樂天桃猿二軍,145.625006647296,145.91666162304,fastball,5,2260.83928,2304.2368,R
2026,D,0000006723,張鈞守,AAA022,味全龍二軍,130.718882714112,133.52406908544,breakingball,5,1435.359176,2331.1228,R
2026,D,0000007311,*吳承翰,AAA022,味全龍二軍,140.25265185888,141.83504337024,fastball,4,2362.8074,2413.6565,L
2026,D,0000007090,林家勝,AEO022,富邦悍將二軍,143.46549794016002,144.05980051584,fastball,4,2181.15265,2201.9146,R
2026,D,0000007311,*吳承翰,AAA022,味全龍二軍,117.03926478816,124.58144337408,breakingball,4,2364.405875,2458.6936,L
2026,D,0000006922,黃紹睿,AKP022,台鋼雄鷹二軍,128.76418475712,134.44858893312,breakingball,4,2195.78135,2428.8384,R
2026,D,0000007781,◎朱柏翰,ADD022,統一7-ELEVEn獅二軍,127.75224936672,130.5168327936,breakingball,4,2106.7701500000003,2276.26,R
2026,D,0000000128,朱承洋,AJL022,樂天桃猿二軍,146.8630202688,147.4865606016,fastball,3,2500.444266666667,2547.3389,R
2026,D,0000007294,林易霆,ADD022,統一7-ELEVEn獅二軍,130.23495082752,132.32800462464,breakingball,3,2447.4515333333334,2534.2322,L
2026,D,0000007279,鄧朝駿,ACN022,中信兄弟二軍,138.17736656064,139.81148641152,fastball,2,2086.56035,2129.1208,R
2026,D,0000006729,*陳志杰,AAA022,味全龍二軍,111.18555359999999,112.47024463488,breakingball,2,1841.9151499999998,1974.9414,R
2026,D,0000007292,李軍,ADD022,統一7-ELEVEn獅二軍,125.97267298176,125.97267298176,breakingball,1,2873.2637,2873.2637,L
2026,D,0000007074,曾家輝,AJL022,樂天桃猿二軍,135.40801545216,135.40801545216,breakingball,1,1566.476,1566.476,R
2026,D,0000006215,趙璟榮,AAA022,味全龍二軍,135.43484321664,135.43484321664,breakingball,1,1545.1525,1545.1525,R
2026,D,0000005282,姚杰宏,ADD022,統一7-ELEVEn獅二軍,125.3414238912,125.3414238912,breakingball,1,2481.5298,2481.5298,R
2026,D,0000006881,*鄭展昊,AAA022,味全龍二軍,122.85236418048,122.85236418048,breakingball,1,2086.0408,2086.0408,R
